[14:08:21] [ClientServer/ClientMain/KERNEL]: 0.开始建立网络连接…………
[14:08:24] [ClientServer/ClientMain/KERNEL]: 1.网络连接成功!
[14:08:24] [ClientServer/ClientMain/KERNEL]: 2.发送0000包，确认对方是否为服务器Gate端
[14:08:25] [ClientSever/LoginBox/serverState/INFO]: Receive a package 0001(回应连接请求)
[14:08:25] [ClientSever/LoginBox/serverState/INFO]: package 0001: 1
[14:08:37] [Client/GameBox/updateTarget/INFO]: targetX: 158/targetY 359
[14:08:37] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:37] [Client/GameBox/sendTargetPos/INFO]: targetX: 158.0/targetY: 359.0
[14:08:40] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:41] [Client/GameBox/updateTarget/INFO]: targetX: 634/targetY 280
[14:08:41] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:41] [Client/GameBox/sendTargetPos/INFO]: targetX: 634.0/targetY: 280.0
[14:08:41] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:41] [Client/GameBox/updateTarget/INFO]: targetX: 651/targetY 256
[14:08:41] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:41] [Client/GameBox/sendTargetPos/INFO]: targetX: 651.0/targetY: 256.0
[14:08:42] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:42] [Client/GameBox/updateTarget/INFO]: targetX: 711/targetY 233
[14:08:42] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:42] [Client/GameBox/sendTargetPos/INFO]: targetX: 711.0/targetY: 233.0
[14:08:43] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:43] [Client/GameBox/updateTarget/INFO]: targetX: 718/targetY 233
[14:08:43] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:43] [Client/GameBox/sendTargetPos/INFO]: targetX: 718.0/targetY: 233.0
[14:08:44] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:44] [Client/GameBox/updateTarget/INFO]: targetX: 28/targetY 249
[14:08:44] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:44] [Client/GameBox/sendTargetPos/INFO]: targetX: 28.0/targetY: 249.0
[14:08:45] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:45] [Client/GameBox/updateTarget/INFO]: targetX: 21/targetY 251
[14:08:45] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:45] [Client/GameBox/sendTargetPos/INFO]: targetX: 21.0/targetY: 251.0
[14:08:45] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 25/targetY 243
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 25.0/targetY: 243.0
[14:08:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 26/targetY 243
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 26.0/targetY: 243.0
[14:08:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 27/targetY 243
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 27.0/targetY: 243.0
[14:08:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 29/targetY 243
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 29.0/targetY: 243.0
[14:08:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 30/targetY 243
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 30.0/targetY: 243.0
[14:08:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 32/targetY 243
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 32.0/targetY: 243.0
[14:08:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 33/targetY 243
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 33.0/targetY: 243.0
[14:08:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:46] [Client/GameBox/updateTarget/INFO]: targetX: 34/targetY 243
[14:08:47] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:47] [Client/GameBox/sendTargetPos/INFO]: targetX: 34.0/targetY: 243.0
[14:08:47] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:47] [Client/GameBox/updateTarget/INFO]: targetX: 36/targetY 243
[14:08:47] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:47] [Client/GameBox/sendTargetPos/INFO]: targetX: 36.0/targetY: 243.0
[14:08:48] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:48] [Client/GameBox/updateTarget/INFO]: targetX: 194/targetY 28
[14:08:48] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:48] [Client/GameBox/sendTargetPos/INFO]: targetX: 194.0/targetY: 28.0
[14:08:50] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:50] [Client/GameBox/updateTarget/INFO]: targetX: 213/targetY 142
[14:08:50] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:50] [Client/GameBox/sendTargetPos/INFO]: targetX: 213.0/targetY: 142.0
[14:08:52] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:52] [Client/GameBox/updateTarget/INFO]: targetX: 359/targetY 1226
[14:08:52] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:52] [Client/GameBox/sendTargetPos/INFO]: targetX: 359.0/targetY: 1226.0
[14:08:53] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:53] [Client/GameBox/updateTarget/INFO]: targetX: 809/targetY 909
[14:08:53] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:53] [Client/GameBox/sendTargetPos/INFO]: targetX: 809.0/targetY: 909.0
[14:08:56] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:56] [Client/GameBox/updateTarget/INFO]: targetX: 877/targetY 914
[14:08:56] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:56] [Client/GameBox/sendTargetPos/INFO]: targetX: 877.0/targetY: 914.0
[14:08:58] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:08:58] [Client/GameBox/updateTarget/INFO]: targetX: 891/targetY 914
[14:08:58] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:08:58] [Client/GameBox/sendTargetPos/INFO]: targetX: 891.0/targetY: 914.0
[14:09:02] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:02] [Client/GameBox/updateTarget/INFO]: targetX: 357/targetY 589
[14:09:02] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:02] [Client/GameBox/sendTargetPos/INFO]: targetX: 357.0/targetY: 589.0
[14:09:04] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:04] [Client/GameBox/updateTarget/INFO]: targetX: 472/targetY 279
[14:09:04] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:04] [Client/GameBox/sendTargetPos/INFO]: targetX: 472.0/targetY: 279.0
[14:09:05] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:05] [Client/GameBox/updateTarget/INFO]: targetX: 479/targetY 279
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: targetX: 479.0/targetY: 279.0
[14:09:05] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:05] [Client/GameBox/updateTarget/INFO]: targetX: 481/targetY 279
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: targetX: 481.0/targetY: 279.0
[14:09:05] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:05] [Client/GameBox/updateTarget/INFO]: targetX: 482/targetY 279
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: targetX: 482.0/targetY: 279.0
[14:09:05] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:05] [Client/GameBox/updateTarget/INFO]: targetX: 484/targetY 279
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:05] [Client/GameBox/sendTargetPos/INFO]: targetX: 484.0/targetY: 279.0
[14:09:06] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:06] [Client/GameBox/updateTarget/INFO]: targetX: 450/targetY -12
[14:09:06] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:06] [Client/GameBox/sendTargetPos/INFO]: targetX: 450.0/targetY: -12.0
[14:09:07] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:07] [Client/GameBox/updateTarget/INFO]: targetX: 459/targetY -12
[14:09:07] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:07] [Client/GameBox/sendTargetPos/INFO]: targetX: 459.0/targetY: -12.0
[14:09:08] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:08] [Client/GameBox/updateTarget/INFO]: targetX: 471/targetY -12
[14:09:08] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:09] [Client/GameBox/sendTargetPos/INFO]: targetX: 471.0/targetY: -12.0
[14:09:09] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:09] [Client/GameBox/updateTarget/INFO]: targetX: 478/targetY -12
[14:09:09] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:09] [Client/GameBox/sendTargetPos/INFO]: targetX: 478.0/targetY: -12.0
[14:09:10] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:10] [Client/GameBox/updateTarget/INFO]: targetX: 484/targetY -12
[14:09:10] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:10] [Client/GameBox/sendTargetPos/INFO]: targetX: 484.0/targetY: -12.0
[14:09:10] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:10] [Client/GameBox/updateTarget/INFO]: targetX: 490/targetY -12
[14:09:10] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:10] [Client/GameBox/sendTargetPos/INFO]: targetX: 490.0/targetY: -12.0
[14:09:12] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:09:13] [Client/GameBox/updateTarget/INFO]: targetX: 735/targetY -2
[14:09:13] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:09:13] [Client/GameBox/sendTargetPos/INFO]: targetX: 735.0/targetY: -2.0
