[19:55:40] [ClientServer/ClientMain/KERNEL]: 0.开始建立网络连接…………
[19:55:40] [ClientServer/ClientMain/KERNEL]: 1.网络连接成功!
[19:55:40] [ClientServer/ClientMain/KERNEL]: 2.发送0000包，确认对方是否为服务器Gate端
[19:55:40] [ClientSever/LoginBox/serverState/INFO]: Receive a package 0001(回应连接请求)
[19:55:41] [ClientSever/LoginBox/serverState/INFO]: package 0001: 1
[19:55:41] [ClientServer/ClientMain/KERNEL]: 3.收到0001包，确认对方为服务器Gate端
[19:55:41] [ClientServer/ClientMain/KERNEL]: 4.初始化loginBox登陆界面
[19:56:01] [ClientServer/LoginBox/onLoginResponse/INFO]: Receive a package 0003(登陆反馈)
[19:56:01] [ClientServer/LoginBox/onLoginResponse/INFO]: package 0003: true
[19:56:01] [ClientSever/LoginBox/addCharacter/INFO]: Receive a package 0006(角色预加载)
[19:56:01] [ClientSever/LoginBox/addCharacter/INFO]: Receive a package 0006(角色预加载)
[19:56:01] [ClientServer/LoginBox/noMorePackage/INFO]: Receive a package 0006(角色预加载: 这是最后一个空包
[19:56:02] [ClientServer/LoginBox/onCreatResponse/INFO]: Receive a package 0009(角色创建结果)
[19:56:02] [AioModule/Write/Failed/WARNING]: Failed to send to sessionnull. java.nio.channels.ClosedChannelException
[19:56:03] [ClientSever/LoginBox/addCharacter/INFO]: Receive a package 0006(角色预加载)
[19:56:04] [ClientServer/ClientMain/KERNEL]: 5.登陆结束
[19:56:04] [ClientServer/ClientMain/KERNEL]: 6.开始游戏，启动gameBox
[19:56:04] [ClientServer/GameBox/startGame/KERNEL]: 接收主角详细信息(000A):关闭加载窗口,开始游戏!
[19:56:04] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[19:56:04] [Client/GameBox/updateTarget/INFO]: targetX: 10000/targetY 20000
[19:56:05] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[19:56:05] [Client/GameBox/updateTarget/INFO]: targetX: 334/targetY 244
[19:56:05] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[19:56:05] [Client/GameBox/sendTargetPos/INFO]: targetX: 334.0/targetY: 244.0
[19:56:06] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[19:56:06] [Client/GameBox/updateTarget/INFO]: targetX: 471/targetY 415
[19:56:06] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[19:56:06] [Client/GameBox/sendTargetPos/INFO]: targetX: 471.0/targetY: 415.0
[19:56:07] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[19:56:07] [Client/GameBox/updateTarget/INFO]: targetX: 613/targetY 637
[19:56:07] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[19:56:07] [Client/GameBox/sendTargetPos/INFO]: targetX: 613.0/targetY: 637.0
[19:56:08] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[19:56:08] [Client/GameBox/updateTarget/INFO]: targetX: 955/targetY 663
[19:56:08] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[19:56:08] [Client/GameBox/sendTargetPos/INFO]: targetX: 955.0/targetY: 663.0
[19:56:09] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[19:56:09] [Client/GameBox/updateTarget/INFO]: targetX: 1171/targetY 534
[19:56:09] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
