[14:19:15] [Client/GameBox/updateTarget/INFO]: targetX: 699/targetY 2503
[14:19:15] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:15] [Client/GameBox/sendTargetPos/INFO]: targetX: 699.0/targetY: 2503.0
[14:19:17] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:17] [Client/GameBox/updateTarget/INFO]: targetX: 1014/targetY 2370
[14:19:17] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:17] [Client/GameBox/sendTargetPos/INFO]: targetX: 1014.0/targetY: 2370.0
[14:19:17] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:17] [Client/GameBox/updateTarget/INFO]: targetX: 1052/targetY 2346
[14:19:17] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:17] [Client/GameBox/sendTargetPos/INFO]: targetX: 1052.0/targetY: 2346.0
[14:19:18] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:18] [Client/GameBox/updateTarget/INFO]: targetX: 1059/targetY 2340
[14:19:18] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:18] [Client/GameBox/sendTargetPos/INFO]: targetX: 1059.0/targetY: 2340.0
[14:19:18] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:18] [Client/GameBox/updateTarget/INFO]: targetX: 1061/targetY 2338
[14:19:18] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:18] [Client/GameBox/sendTargetPos/INFO]: targetX: 1061.0/targetY: 2338.0
[14:19:18] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:18] [Client/GameBox/updateTarget/INFO]: targetX: 1062/targetY 2337
[14:19:18] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:18] [Client/GameBox/sendTargetPos/INFO]: targetX: 1062.0/targetY: 2337.0
[14:19:19] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:19] [Client/GameBox/updateTarget/INFO]: targetX: 1064/targetY 2336
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: targetX: 1064.0/targetY: 2336.0
[14:19:19] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:19] [Client/GameBox/updateTarget/INFO]: targetX: 1065/targetY 2335
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: targetX: 1065.0/targetY: 2335.0
[14:19:19] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:19] [Client/GameBox/updateTarget/INFO]: targetX: 1066/targetY 2334
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: targetX: 1066.0/targetY: 2334.0
[14:19:19] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:19] [Client/GameBox/updateTarget/INFO]: targetX: 1067/targetY 2333
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:19] [Client/GameBox/sendTargetPos/INFO]: targetX: 1067.0/targetY: 2333.0
[14:19:20] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:20] [Client/GameBox/updateTarget/INFO]: targetX: 1127/targetY 2918
[14:19:20] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:20] [Client/GameBox/sendTargetPos/INFO]: targetX: 1127.0/targetY: 2918.0
[14:19:20] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:19:20] [Client/GameBox/updateTarget/INFO]: targetX: 1129/targetY 2919
[14:19:20] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:19:20] [Client/GameBox/sendTargetPos/INFO]: targetX: 1129.0/targetY: 2919.0
