[14:25:10] [ClientServer/ClientMain/KERNEL]: 0.开始建立网络连接…………
[14:25:10] [ClientServer/ClientMain/KERNEL]: 1.网络连接成功!
[14:25:10] [ClientServer/ClientMain/KERNEL]: 2.发送0000包，确认对方是否为服务器Gate端
[14:25:11] [ClientSever/LoginBox/serverState/INFO]: Receive a package 0001(回应连接请求)
[14:25:11] [ClientSever/LoginBox/serverState/INFO]: package 0001: 1
[14:25:36] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:36] [Client/GameBox/updateTarget/INFO]: targetX: -419/targetY 64
[14:25:36] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:36] [Client/GameBox/sendTargetPos/INFO]: targetX: -419.0/targetY: 64.0
[14:25:38] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:38] [Client/GameBox/updateTarget/INFO]: targetX: 153/targetY 386
[14:25:38] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:38] [Client/GameBox/sendTargetPos/INFO]: targetX: 153.0/targetY: 386.0
[14:25:39] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:39] [Client/GameBox/updateTarget/INFO]: targetX: 158/targetY 387
[14:25:39] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:39] [Client/GameBox/sendTargetPos/INFO]: targetX: 158.0/targetY: 387.0
[14:25:40] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:40] [Client/GameBox/updateTarget/INFO]: targetX: 229/targetY 403
[14:25:40] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:40] [Client/GameBox/sendTargetPos/INFO]: targetX: 229.0/targetY: 403.0
[14:25:41] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:41] [Client/GameBox/updateTarget/INFO]: targetX: 252/targetY 424
[14:25:41] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:41] [Client/GameBox/sendTargetPos/INFO]: targetX: 252.0/targetY: 424.0
[14:25:43] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:43] [Client/GameBox/updateTarget/INFO]: targetX: 241/targetY 434
[14:25:43] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:43] [Client/GameBox/sendTargetPos/INFO]: targetX: 241.0/targetY: 434.0
[14:25:44] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:44] [Client/GameBox/updateTarget/INFO]: targetX: 245/targetY 434
[14:25:44] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:44] [Client/GameBox/sendTargetPos/INFO]: targetX: 245.0/targetY: 434.0
[14:25:46] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:46] [Client/GameBox/updateTarget/INFO]: targetX: 287/targetY 469
[14:25:46] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:46] [Client/GameBox/sendTargetPos/INFO]: targetX: 287.0/targetY: 469.0
[14:25:49] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:49] [Client/GameBox/updateTarget/INFO]: targetX: 128/targetY 476
[14:25:49] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:49] [Client/GameBox/sendTargetPos/INFO]: targetX: 128.0/targetY: 476.0
[14:25:50] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:50] [Client/GameBox/updateTarget/INFO]: targetX: 99/targetY 437
[14:25:50] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:50] [Client/GameBox/sendTargetPos/INFO]: targetX: 99.0/targetY: 437.0
[14:25:50] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:51] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 443
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 443.0
[14:25:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:51] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 444
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 444.0
[14:25:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:51] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 446
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 446.0
[14:25:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:51] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 447
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 447.0
[14:25:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:51] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 448
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 448.0
[14:25:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:51] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 450
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 450.0
[14:25:51] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:51] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 452
[14:25:51] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:52] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 452.0
[14:25:52] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:52] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 454
[14:25:52] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:52] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 454.0
[14:25:52] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:52] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 456
[14:25:52] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:52] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 456.0
[14:25:52] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:52] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 458
[14:25:52] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:52] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 458.0
[14:25:53] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:53] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 468
[14:25:53] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:53] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 468.0
[14:25:53] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:53] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 470
[14:25:53] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:53] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 470.0
[14:25:53] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:53] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 471
[14:25:53] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:53] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 471.0
[14:25:53] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:54] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 473
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 473.0
[14:25:54] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:54] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 474
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 474.0
[14:25:54] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:54] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 476
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 476.0
[14:25:54] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:54] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 477
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 477.0
[14:25:54] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:54] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 479
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 479.0
[14:25:54] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:54] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 480
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 480.0
[14:25:54] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:54] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 482
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:54] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 482.0
[14:25:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:55] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 483
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 483.0
[14:25:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:55] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 485
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 485.0
[14:25:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:55] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 486
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 486.0
[14:25:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:55] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 488
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 488.0
[14:25:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:55] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 490
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 490.0
[14:25:55] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:55] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 491
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:55] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 491.0
[14:25:56] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:56] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 493
[14:25:56] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:56] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 493.0
[14:25:56] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:56] [Client/GameBox/updateTarget/INFO]: targetX: 100/targetY 495
[14:25:56] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:56] [Client/GameBox/sendTargetPos/INFO]: targetX: 100.0/targetY: 495.0
[14:25:58] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:25:58] [Client/GameBox/updateTarget/INFO]: targetX: 629/targetY 259
[14:25:58] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:25:58] [Client/GameBox/sendTargetPos/INFO]: targetX: 629.0/targetY: 259.0
[14:25:59] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:00] [Client/GameBox/updateTarget/INFO]: targetX: 283/targetY 524
[14:26:00] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:00] [Client/GameBox/sendTargetPos/INFO]: targetX: 283.0/targetY: 524.0
[14:26:00] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:00] [Client/GameBox/updateTarget/INFO]: targetX: 274/targetY 569
[14:26:00] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:00] [Client/GameBox/sendTargetPos/INFO]: targetX: 274.0/targetY: 569.0
[14:26:03] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:03] [Client/GameBox/updateTarget/INFO]: targetX: 663/targetY 385
[14:26:03] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:03] [Client/GameBox/sendTargetPos/INFO]: targetX: 663.0/targetY: 385.0
[14:26:04] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:04] [Client/GameBox/updateTarget/INFO]: targetX: 687/targetY 363
[14:26:04] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:04] [Client/GameBox/sendTargetPos/INFO]: targetX: 687.0/targetY: 363.0
[14:26:04] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:04] [Client/GameBox/updateTarget/INFO]: targetX: 695/targetY 499
[14:26:04] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:04] [Client/GameBox/sendTargetPos/INFO]: targetX: 695.0/targetY: 499.0
[14:26:20] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:20] [Client/GameBox/updateTarget/INFO]: targetX: 435/targetY 505
[14:26:20] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:20] [Client/GameBox/sendTargetPos/INFO]: targetX: 435.0/targetY: 505.0
[14:26:22] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:22] [Client/GameBox/updateTarget/INFO]: targetX: 376/targetY 572
[14:26:22] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:22] [Client/GameBox/sendTargetPos/INFO]: targetX: 376.0/targetY: 572.0
[14:26:23] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:23] [Client/GameBox/updateTarget/INFO]: targetX: 344/targetY 664
[14:26:23] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:23] [Client/GameBox/sendTargetPos/INFO]: targetX: 344.0/targetY: 664.0
[14:26:24] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:24] [Client/GameBox/updateTarget/INFO]: targetX: 338/targetY 692
[14:26:24] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:24] [Client/GameBox/sendTargetPos/INFO]: targetX: 338.0/targetY: 692.0
[14:26:24] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:24] [Client/GameBox/updateTarget/INFO]: targetX: 340/targetY 693
[14:26:24] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:24] [Client/GameBox/sendTargetPos/INFO]: targetX: 340.0/targetY: 693.0
[14:26:24] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:24] [Client/GameBox/updateTarget/INFO]: targetX: 340/targetY 695
[14:26:24] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:24] [Client/GameBox/sendTargetPos/INFO]: targetX: 340.0/targetY: 695.0
[14:26:25] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:25] [Client/GameBox/updateTarget/INFO]: targetX: 340/targetY 695
[14:26:25] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:25] [Client/GameBox/sendTargetPos/INFO]: targetX: 340.0/targetY: 695.0
[14:26:25] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:25] [Client/GameBox/updateTarget/INFO]: targetX: 345/targetY 696
[14:26:25] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:25] [Client/GameBox/sendTargetPos/INFO]: targetX: 345.0/targetY: 696.0
[14:26:25] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:25] [Client/GameBox/updateTarget/INFO]: targetX: 345/targetY 697
[14:26:25] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:25] [Client/GameBox/sendTargetPos/INFO]: targetX: 345.0/targetY: 697.0
[14:26:25] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:26] [Client/GameBox/updateTarget/INFO]: targetX: 345/targetY 701
[14:26:26] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:26] [Client/GameBox/sendTargetPos/INFO]: targetX: 345.0/targetY: 701.0
[14:26:26] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:26] [Client/GameBox/updateTarget/INFO]: targetX: 347/targetY 707
[14:26:26] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:26] [Client/GameBox/sendTargetPos/INFO]: targetX: 347.0/targetY: 707.0
[14:26:27] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:27] [Client/GameBox/updateTarget/INFO]: targetX: 361/targetY 716
[14:26:27] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:27] [Client/GameBox/sendTargetPos/INFO]: targetX: 361.0/targetY: 716.0
[14:26:28] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:28] [Client/GameBox/updateTarget/INFO]: targetX: 374/targetY 723
[14:26:28] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:28] [Client/GameBox/sendTargetPos/INFO]: targetX: 374.0/targetY: 723.0
[14:26:28] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:28] [Client/GameBox/updateTarget/INFO]: targetX: 375/targetY 727
[14:26:28] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:28] [Client/GameBox/sendTargetPos/INFO]: targetX: 375.0/targetY: 727.0
[14:26:28] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:28] [Client/GameBox/updateTarget/INFO]: targetX: 376/targetY 728
[14:26:28] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:28] [Client/GameBox/sendTargetPos/INFO]: targetX: 376.0/targetY: 728.0
[14:26:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:29] [Client/GameBox/updateTarget/INFO]: targetX: 376/targetY 730
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 376.0/targetY: 730.0
[14:26:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:29] [Client/GameBox/updateTarget/INFO]: targetX: 377/targetY 732
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 377.0/targetY: 732.0
[14:26:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:29] [Client/GameBox/updateTarget/INFO]: targetX: 377/targetY 733
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 377.0/targetY: 733.0
[14:26:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:29] [Client/GameBox/updateTarget/INFO]: targetX: 377/targetY 735
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 377.0/targetY: 735.0
[14:26:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:29] [Client/GameBox/updateTarget/INFO]: targetX: 378/targetY 737
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: targetX: 378.0/targetY: 737.0
[14:26:29] [Client/GameBox/updateTarget/INFO]: receive Package 000C(角色目标)
[14:26:29] [Client/GameBox/updateTarget/INFO]: targetX: 378/targetY 738
[14:26:29] [Client/GameBox/sendTargetPos/INFO]: package 000B(角色移动意图) send!
